timestamp,systolic_blood_pressure,diastolic_blood_pressure,pulse_rate
2024-07-05 10:45:42,84.0,56.0,198
2024-07-05 10:45:43,83.0,55.0,198
2024-07-05 10:45:44,82.0,54.0,197
2024-07-05 10:45:45,82.0,54.0,197
2024-07-05 10:45:46,82.0,54.0,197
2024-07-05 10:45:47,82.0,54.0,197
2024-07-05 10:45:48,82.0,54.0,197
2024-07-05 10:45:49,81.0,53.0,198
2024-07-05 10:45:50,80.0,52.0,197
2024-07-05 10:45:51,79.0,52.0,197
2024-07-05 10:45:52,79.0,51.0,197
2024-07-05 10:45:53,80.0,51.0,197
2024-07-05 10:45:54,80.0,51.0,197
2024-07-05 10:45:55,79.0,51.0,197
2024-07-05 10:45:56,79.0,51.0,197
2024-07-05 10:45:57,79.0,51.0,196
2024-07-05 10:45:58,79.0,52.0,197
2024-07-05 10:45:59,79.0,52.0,197
2024-07-05 10:46:00,79.0,52.0,197
2024-07-05 10:46:01,80.0,52.0,197
2024-07-05 10:46:02,80.0,53.0,197
2024-07-05 10:46:03,80.0,52.0,197
2024-07-05 10:46:04,80.0,52.0,197
2024-07-05 10:46:05,80.0,52.0,197
2024-07-05 10:46:06,81.0,53.0,197
2024-07-05 10:46:07,82.0,54.0,197
2024-07-05 10:46:08,81.0,54.0,197
2024-07-05 10:46:09,81.0,53.0,198
2024-07-05 10:46:10,81.0,53.0,197
2024-07-05 10:46:11,80.0,52.0,197
2024-07-05 10:46:12,80.0,52.0,197
2024-07-05 10:46:13,81.0,53.0,197
2024-07-05 10:46:14,81.0,54.0,197
2024-07-05 10:46:15,82.0,55.0,197
2024-07-05 10:46:16,84.0,56.0,197
2024-07-05 10:46:17,86.0,58.0,198
2024-07-05 10:46:18,88.0,59.0,199
2024-07-05 10:46:19,89.0,60.0,202
2024-07-05 10:46:20,91.0,62.0,202
2024-07-05 10:46:21,93.0,63.0,202
2024-07-05 10:46:22,94.0,65.0,202
2024-07-05 10:46:23,95.0,66.0,202
2024-07-05 10:46:24,96.0,66.0,205
2024-07-05 10:46:25,98.0,68.0,206
2024-07-05 10:46:26,99.0,69.0,208
2024-07-05 10:46:27,99.0,69.0,208
2024-07-05 10:46:28,100.0,69.0,209
2024-07-05 10:46:29,100.0,70.0,209
2024-07-05 10:46:30,99.0,70.0,209
2024-07-05 10:46:31,99.0,69.0,212
2024-07-05 10:46:32,99.0,70.0,212
2024-07-05 10:46:33,99.0,70.0,212
2024-07-05 10:46:34,100.0,70.0,212
2024-07-05 10:46:35,100.0,70.0,212
2024-07-05 10:46:36,99.0,69.0,213
2024-07-05 10:46:37,99.0,69.0,213
2024-07-05 10:46:38,98.0,69.0,212
2024-07-05 10:46:39,97.0,69.0,212
2024-07-05 10:46:40,97.0,67.0,210
2024-07-05 10:46:41,96.0,66.0,210
2024-07-05 10:46:42,96.0,66.0,210
2024-07-05 10:46:43,95.0,66.0,210
2024-07-05 10:46:44,96.0,66.0,210
2024-07-05 10:46:45,96.0,67.0,210
2024-07-05 10:46:46,96.0,67.0,210
2024-07-05 10:46:47,97.0,68.0,210
2024-07-05 10:46:48,98.0,69.0,212
2024-07-05 10:46:49,98.0,69.0,212
2024-07-05 10:46:50,99.0,69.0,210
2024-07-05 10:46:51,99.0,71.0,210
2024-07-05 10:46:52,100.0,71.0,210
2024-07-05 10:46:53,99.0,69.0,209
2024-07-05 10:46:54,98.0,68.0,208
2024-07-05 10:46:55,98.0,68.0,208
2024-07-05 10:46:56,99.0,69.0,208
2024-07-05 10:46:57,100.0,70.0,209
2024-07-05 10:46:58,100.0,70.0,209
2024-07-05 10:46:59,100.0,70.0,208
2024-07-05 10:47:00,101.0,71.0,208
2024-07-05 10:47:01,100.0,70.0,208
2024-07-05 10:47:02,101.0,70.0,208
2024-07-05 10:47:03,101.0,70.0,208
2024-07-05 10:47:04,101.0,71.0,208
2024-07-05 10:47:05,100.0,71.0,208
2024-07-05 10:47:06,100.0,71.0,208
2024-07-05 10:47:07,102.0,72.0,208
2024-07-05 10:47:08,102.0,73.0,208
2024-07-05 10:47:09,103.0,74.0,209
2024-07-05 10:47:10,104.0,74.0,209
2024-07-05 10:47:11,104.0,74.0,209
2024-07-05 10:47:12,104.0,74.0,208
2024-07-05 10:47:13,104.0,74.0,209
2024-07-05 10:47:14,103.0,73.0,213
2024-07-05 10:47:15,104.0,73.0,213
2024-07-05 10:47:16,104.0,73.0,213
2024-07-05 10:47:17,103.0,73.0,213
2024-07-05 10:47:18,104.0,74.0,213
2024-07-05 10:47:19,105.0,75.0,215
2024-07-05 10:47:20,105.0,76.0,216
2024-07-05 10:47:21,106.0,76.0,218
2024-07-05 10:47:22,106.0,76.0,218
2024-07-05 10:47:23,106.0,75.0,219
2024-07-05 10:47:24,106.0,76.0,219
2024-07-05 10:47:25,107.0,76.0,219
2024-07-05 10:47:26,107.0,76.0,219
2024-07-05 10:47:27,106.0,75.0,219
2024-07-05 10:47:28,106.0,76.0,219
2024-07-05 10:47:29,107.0,76.0,219
2024-07-05 10:47:30,107.0,77.0,219
2024-07-05 10:47:31,107.0,77.0,219
2024-07-05 10:47:32,106.0,76.0,221
2024-07-05 10:47:33,107.0,77.0,219
2024-07-05 10:47:34,108.0,77.0,219
2024-07-05 10:47:35,106.0,76.0,219
2024-07-05 10:47:36,106.0,76.0,218
2024-07-05 10:47:37,107.0,76.0,216
2024-07-05 10:47:38,107.0,77.0,219
2024-07-05 10:47:39,107.0,77.0,219
2024-07-05 10:47:40,107.0,77.0,219
2024-07-05 10:47:41,108.0,77.0,219
2024-07-05 10:47:42,107.0,77.0,219
2024-07-05 10:47:43,107.0,77.0,221
2024-07-05 10:47:44,108.0,78.0,223
2024-07-05 10:47:45,108.0,79.0,226
2024-07-05 10:47:46,109.0,79.0,228
2024-07-05 10:47:47,109.0,79.0,226
2024-07-05 10:47:48,108.0,79.0,226
2024-07-05 10:47:49,107.0,77.0,226
2024-07-05 10:47:50,108.0,78.0,226
2024-07-05 10:47:51,108.0,78.0,228
2024-07-05 10:47:52,109.0,79.0,231
2024-07-05 10:47:53,109.0,80.0,235
2024-07-05 10:47:54,110.0,80.0,236
2024-07-05 10:47:55,110.0,80.0,235
2024-07-05 10:47:56,108.0,78.0,235
2024-07-05 10:47:57,109.0,79.0,235
2024-07-05 10:47:58,109.0,80.0,235
2024-07-05 10:47:59,109.0,79.0,233
2024-07-05 10:48:00,109.0,79.0,235
2024-07-05 10:48:01,110.0,80.0,236
2024-07-05 10:48:02,110.0,80.0,239
2024-07-05 10:48:03,110.0,81.0,240
2024-07-05 10:48:04,110.0,80.0,240
2024-07-05 10:48:05,110.0,80.0,240
2024-07-05 10:48:06,110.0,81.0,240
2024-07-05 10:48:07,110.0,80.0,242
2024-07-05 10:48:08,111.0,80.0,240
2024-07-05 10:48:09,112.0,82.0,240
2024-07-05 10:48:10,110.0,81.0,242
2024-07-05 10:48:11,110.0,81.0,244
2024-07-05 10:48:12,110.0,82.0,246
2024-07-05 10:48:13,111.0,82.0,248
2024-07-05 10:48:14,111.0,82.0,248
2024-07-05 10:48:15,111.0,82.0,248
2024-07-05 10:48:16,112.0,82.0,248
2024-07-05 10:48:17,112.0,82.0,248
2024-07-05 10:48:18,111.0,81.0,248
2024-07-05 10:48:19,110.0,80.0,248
2024-07-05 10:48:20,110.0,81.0,244
2024-07-05 10:48:21,110.0,81.0,244
2024-07-05 10:48:22,110.0,81.0,244
2024-07-05 10:48:23,111.0,81.0,244
2024-07-05 10:48:24,111.0,82.0,246
2024-07-05 10:48:25,111.0,82.0,248
2024-07-05 10:48:26,110.0,81.0,248
2024-07-05 10:48:27,111.0,82.0,250
2024-07-05 10:48:28,112.0,83.0,254
2024-07-05 10:48:29,111.0,82.0,254
2024-07-05 10:48:30,112.0,82.0,256
2024-07-05 10:48:31,112.0,82.0,256
2024-07-05 10:48:32,111.0,83.0,256
2024-07-05 10:48:33,111.0,83.0,256
2024-07-05 10:48:34,110.0,82.0,256
2024-07-05 10:48:35,111.0,82.0,259
2024-07-05 10:48:36,112.0,83.0,256
2024-07-05 10:48:37,112.0,82.0,259
2024-07-05 10:48:38,110.0,82.0,259
2024-07-05 10:48:39,110.0,82.0,256
2024-07-05 10:48:40,112.0,83.0,256
2024-07-05 10:48:41,113.0,84.0,260
2024-07-05 10:48:42,113.0,84.0,260
2024-07-05 10:48:43,111.0,82.0,256
2024-07-05 10:48:44,110.0,81.0,256
2024-07-05 10:48:45,110.0,81.0,256
2024-07-05 10:48:46,111.0,82.0,256
2024-07-05 10:48:47,111.0,82.0,256
2024-07-05 10:48:48,111.0,82.0,259
2024-07-05 10:48:49,111.0,82.0,263
2024-07-05 10:48:50,111.0,82.0,265
2024-07-05 10:48:51,111.0,83.0,265
2024-07-05 10:48:52,113.0,84.0,265
2024-07-05 10:48:53,113.0,84.0,265
2024-07-05 10:48:54,112.0,84.0,265
2024-07-05 10:48:55,112.0,84.0,268
2024-07-05 10:48:56,112.0,84.0,272
2024-07-05 10:48:57,112.0,84.0,272
2024-07-05 10:48:58,112.0,83.0,272
2024-07-05 10:48:59,112.0,84.0,272
2024-07-05 10:49:00,113.0,84.0,272
2024-07-05 10:49:01,111.0,83.0,274
2024-07-05 10:49:02,111.0,83.0,274
2024-07-05 10:49:03,111.0,83.0,274
2024-07-05 10:49:04,110.0,82.0,274
2024-07-05 10:49:05,112.0,84.0,274
2024-07-05 10:49:06,112.0,84.0,274
2024-07-05 10:49:07,112.0,84.0,274
2024-07-05 10:49:08,112.0,84.0,274
2024-07-05 10:49:09,112.0,84.0,274
2024-07-05 10:49:10,111.0,83.0,279
2024-07-05 10:49:11,111.0,83.0,277
2024-07-05 10:49:12,112.0,84.0,277
2024-07-05 10:49:13,114.0,85.0,277
2024-07-05 10:49:14,112.0,84.0,277
2024-07-05 10:49:15,110.0,83.0,277
2024-07-05 10:49:16,110.0,83.0,282
2024-07-05 10:49:17,112.0,83.0,279
2024-07-05 10:49:18,113.0,84.0,279
2024-07-05 10:49:19,112.0,83.0,279
2024-07-05 10:49:20,111.0,83.0,282
2024-07-05 10:49:21,111.0,83.0,284
2024-07-05 10:49:22,111.0,83.0,282
2024-07-05 10:49:23,112.0,84.0,282
2024-07-05 10:49:24,111.0,83.0,284
2024-07-05 10:49:25,111.0,84.0,284
2024-07-05 10:49:26,111.0,84.0,284
2024-07-05 10:49:27,111.0,83.0,284
2024-07-05 10:49:28,112.0,84.0,284
2024-07-05 10:49:29,112.0,84.0,284
2024-07-05 10:49:30,112.0,84.0,284
2024-07-05 10:49:31,111.0,84.0,284
2024-07-05 10:49:32,111.0,83.0,284
2024-07-05 10:49:33,110.0,83.0,284
2024-07-05 10:49:34,110.0,83.0,284
2024-07-05 10:49:35,111.0,83.0,284
2024-07-05 10:49:36,111.0,83.0,284
2024-07-05 10:49:37,111.0,83.0,284
2024-07-05 10:49:38,112.0,84.0,284
2024-07-05 10:49:39,112.0,84.0,284
2024-07-05 10:49:40,111.0,83.0,284
2024-07-05 10:49:41,111.0,84.0,284
2024-07-05 10:49:42,111.0,84.0,288
2024-07-05 10:49:43,112.0,84.0,288
2024-07-05 10:49:44,112.0,84.0,288
2024-07-05 10:49:45,111.0,84.0,288
2024-07-05 10:49:46,111.0,84.0,290
2024-07-05 10:49:47,111.0,84.0,290
2024-07-05 10:49:48,111.0,84.0,295
2024-07-05 10:49:49,111.0,84.0,295
2024-07-05 10:49:50,111.0,84.0,295
2024-07-05 10:49:51,111.0,84.0,295
2024-07-05 10:49:52,111.0,83.0,295
2024-07-05 10:49:53,111.0,83.0,295
2024-07-05 10:49:54,111.0,84.0,295
2024-07-05 10:49:55,111.0,84.0,295
2024-07-05 10:49:56,112.0,84.0,295
2024-07-05 10:49:57,111.0,84.0,295
2024-07-05 10:49:58,110.0,84.0,295
2024-07-05 10:49:59,110.0,84.0,295
2024-07-05 10:50:00,110.0,83.0,295
2024-07-05 10:50:01,111.0,84.0,295
2024-07-05 10:50:02,111.0,84.0,295
2024-07-05 10:50:03,111.0,84.0,295
2024-07-05 10:50:04,111.0,84.0,295
2024-07-05 10:50:05,111.0,84.0,295
2024-07-05 10:50:06,110.0,83.0,295
2024-07-05 10:50:07,111.0,84.0,295
2024-07-05 10:50:08,111.0,84.0,295
2024-07-05 10:50:09,110.0,84.0,295
2024-07-05 10:50:10,111.0,84.0,295
2024-07-05 10:50:11,112.0,85.0,299
2024-07-05 10:50:12,111.0,84.0,295
2024-07-05 10:50:13,110.0,83.0,295
2024-07-05 10:50:14,110.0,83.0,295
2024-07-05 10:50:15,111.0,83.0,295
2024-07-05 10:50:16,112.0,84.0,295
2024-07-05 10:50:17,111.0,83.0,295
2024-07-05 10:50:18,109.0,82.0,295
2024-07-05 10:50:19,109.0,83.0,295
2024-07-05 10:50:20,109.0,83.0,295
2024-07-05 10:50:21,109.0,83.0,299
2024-07-05 10:50:22,111.0,83.0,299
2024-07-05 10:50:23,112.0,84.0,299
2024-07-05 10:50:24,111.0,83.0,295
2024-07-05 10:50:25,110.0,84.0,295
2024-07-05 10:50:26,110.0,84.0,299
2024-07-05 10:50:27,109.0,83.0,301
2024-07-05 10:50:28,110.0,84.0,299
2024-07-05 10:50:29,109.0,83.0,301
2024-07-05 10:50:30,110.0,83.0,307
2024-07-05 10:50:31,110.0,83.0,307
2024-07-05 10:50:32,109.0,82.0,305
2024-07-05 10:50:33,110.0,84.0,307
2024-07-05 10:50:34,110.0,83.0,307
2024-07-05 10:50:35,110.0,83.0,307
2024-07-05 10:50:36,109.0,83.0,307
2024-07-05 10:50:37,109.0,83.0,305
2024-07-05 10:50:38,109.0,83.0,301
2024-07-05 10:50:39,109.0,82.0,301
2024-07-05 10:50:40,109.0,83.0,305
2024-07-05 10:50:41,109.0,82.0,307
2024-07-05 10:50:42,108.0,82.0,307
2024-07-05 10:50:43,107.0,81.0,307
2024-07-05 10:50:44,107.0,81.0,301
2024-07-05 10:50:45,106.0,81.0,299
2024-07-05 10:50:46,106.0,81.0,299
2024-07-05 10:50:47,105.0,79.0,295
2024-07-05 10:50:48,106.0,80.0,295
2024-07-05 10:50:49,106.0,80.0,295
2024-07-05 10:50:50,105.0,79.0,299
2024-07-05 10:50:51,106.0,79.0,295
2024-07-05 10:50:52,105.0,79.0,295
2024-07-05 10:50:53,106.0,80.0,295
2024-07-05 10:50:54,106.0,80.0,295
2024-07-05 10:50:55,106.0,81.0,295
2024-07-05 10:50:56,107.0,81.0,301
2024-07-05 10:50:57,107.0,81.0,299
2024-07-05 10:50:58,108.0,81.0,295
2024-07-05 10:50:59,108.0,81.0,295
2024-07-05 10:51:00,108.0,81.0,295
2024-07-05 10:51:01,108.0,81.0,295
2024-07-05 10:51:02,109.0,83.0,299
2024-07-05 10:51:03,109.0,83.0,307
2024-07-05 10:51:04,109.0,84.0,307
2024-07-05 10:51:05,109.0,83.0,307
2024-07-05 10:51:06,109.0,82.0,307
2024-07-05 10:51:07,109.0,83.0,307
2024-07-05 10:51:08,109.0,83.0,307
2024-07-05 10:51:09,109.0,82.0,307
2024-07-05 10:51:10,107.0,81.0,307
2024-07-05 10:51:11,106.0,80.0,305
2024-07-05 10:51:12,106.0,80.0,305
2024-07-05 10:51:13,106.0,81.0,305
2024-07-05 10:51:14,107.0,81.0,305
2024-07-05 10:51:15,108.0,82.0,307
2024-07-05 10:51:16,108.0,82.0,307
2024-07-05 10:51:17,108.0,82.0,307
2024-07-05 10:51:18,108.0,82.0,307
2024-07-05 10:51:19,109.0,82.0,301
2024-07-05 10:51:20,109.0,83.0,299
2024-07-05 10:51:21,109.0,82.0,299
2024-07-05 10:51:22,108.0,81.0,299
2024-07-05 10:51:23,108.0,81.0,295
2024-07-05 10:51:24,105.0,80.0,295
2024-07-05 10:51:25,106.0,80.0,295
2024-07-05 10:51:26,107.0,81.0,295
2024-07-05 10:51:27,108.0,81.0,295
2024-07-05 10:51:28,108.0,81.0,295
2024-07-05 10:51:29,107.0,81.0,295
2024-07-05 10:51:30,107.0,81.0,301
2024-07-05 10:51:31,107.0,81.0,301
2024-07-05 10:51:32,108.0,82.0,301
2024-07-05 10:51:33,108.0,81.0,305
2024-07-05 10:51:34,108.0,81.0,301
2024-07-05 10:51:35,109.0,82.0,301
2024-07-05 10:51:36,108.0,82.0,299
2024-07-05 10:51:37,108.0,82.0,305
2024-07-05 10:51:38,108.0,82.0,307
2024-07-05 10:51:39,109.0,82.0,307
2024-07-05 10:51:40,109.0,83.0,307
2024-07-05 10:51:41,109.0,83.0,307
2024-07-05 10:51:42,108.0,82.0,305
2024-07-05 10:51:43,107.0,81.0,301
2024-07-05 10:51:44,108.0,82.0,299
2024-07-05 10:51:45,109.0,83.0,305
2024-07-05 10:51:46,110.0,83.0,307
2024-07-05 10:51:47,110.0,83.0,305
2024-07-05 10:51:48,109.0,82.0,305
2024-07-05 10:51:49,109.0,83.0,299
2024-07-05 10:51:50,110.0,83.0,301
2024-07-05 10:51:51,108.0,81.0,305
2024-07-05 10:51:52,108.0,82.0,305
2024-07-05 10:51:53,107.0,80.0,307
2024-07-05 10:51:54,106.0,80.0,307
2024-07-05 10:51:55,106.0,81.0,305
2024-07-05 10:51:56,108.0,82.0,307
2024-07-05 10:51:57,108.0,82.0,307
2024-07-05 10:51:58,109.0,83.0,307
2024-07-05 10:51:59,109.0,82.0,307
2024-07-05 10:52:00,109.0,82.0,307
2024-07-05 10:52:01,108.0,81.0,307
2024-07-05 10:52:02,106.0,80.0,307
2024-07-05 10:52:03,106.0,81.0,307
2024-07-05 10:52:04,106.0,81.0,307
2024-07-05 10:52:05,106.0,81.0,307
2024-07-05 10:52:06,107.0,81.0,307
2024-07-05 10:52:07,108.0,81.0,307
2024-07-05 10:52:08,108.0,81.0,307
2024-07-05 10:52:09,108.0,81.0,307
2024-07-05 10:52:10,109.0,82.0,307
2024-07-05 10:52:11,109.0,82.0,307
2024-07-05 10:52:12,109.0,82.0,307
2024-07-05 10:52:13,108.0,83.0,307
2024-07-05 10:52:14,108.0,82.0,307
2024-07-05 10:52:15,109.0,82.0,307
2024-07-05 10:52:16,109.0,82.0,307
2024-07-05 10:52:17,109.0,83.0,307
2024-07-05 10:52:18,109.0,83.0,307
2024-07-05 10:52:19,109.0,82.0,307
2024-07-05 10:52:20,108.0,82.0,307
2024-07-05 10:52:21,107.0,81.0,307
2024-07-05 10:52:22,107.0,81.0,307
2024-07-05 10:52:23,107.0,81.0,307
2024-07-05 10:52:24,108.0,82.0,307
2024-07-05 10:52:25,109.0,83.0,311
2024-07-05 10:52:26,108.0,82.0,307
2024-07-05 10:52:27,108.0,82.0,311
2024-07-05 10:52:28,108.0,82.0,307
2024-07-05 10:52:29,107.0,81.0,307
2024-07-05 10:52:30,108.0,81.0,307
2024-07-05 10:52:31,107.0,81.0,307
2024-07-05 10:52:32,108.0,82.0,307
2024-07-05 10:52:33,109.0,83.0,307
2024-07-05 10:52:34,109.0,83.0,307
2024-07-05 10:52:35,109.0,83.0,311
2024-07-05 10:52:36,110.0,83.0,307
2024-07-05 10:52:37,109.0,82.0,307
2024-07-05 10:52:38,109.0,83.0,307
2024-07-05 10:52:39,110.0,83.0,307
2024-07-05 10:52:40,109.0,82.0,311
2024-07-05 10:52:41,107.0,81.0,311
2024-07-05 10:52:42,108.0,81.0,313
2024-07-05 10:52:43,108.0,82.0,313
2024-07-05 10:52:44,108.0,82.0,317
2024-07-05 10:52:45,108.0,82.0,317
2024-07-05 10:52:46,107.0,81.0,317
2024-07-05 10:52:47,107.0,82.0,317
2024-07-05 10:52:48,108.0,82.0,320
2024-07-05 10:52:49,107.0,82.0,320
2024-07-05 10:52:50,109.0,83.0,320
2024-07-05 10:52:51,110.0,84.0,320
2024-07-05 10:52:52,108.0,82.0,317
2024-07-05 10:52:53,107.0,81.0,313
2024-07-05 10:52:54,108.0,81.0,313
2024-07-05 10:52:55,108.0,82.0,313
2024-07-05 10:52:56,108.0,81.0,317
2024-07-05 10:52:57,108.0,82.0,317
2024-07-05 10:52:58,107.0,82.0,317
2024-07-05 10:52:59,107.0,81.0,317
2024-07-05 10:53:00,107.0,81.0,317
2024-07-05 10:53:01,107.0,81.0,320
2024-07-05 10:53:02,107.0,81.0,317
2024-07-05 10:53:03,106.0,81.0,317
2024-07-05 10:53:04,106.0,81.0,320
2024-07-05 10:53:05,106.0,81.0,320
2024-07-05 10:53:06,107.0,82.0,320
2024-07-05 10:53:07,107.0,81.0,320
2024-07-05 10:53:08,108.0,82.0,320
2024-07-05 10:53:09,108.0,82.0,320
2024-07-05 10:53:10,108.0,82.0,320
2024-07-05 10:53:11,108.0,82.0,320
2024-07-05 10:53:12,106.0,81.0,320
2024-07-05 10:53:13,105.0,80.0,320
2024-07-05 10:53:14,106.0,81.0,320
2024-07-05 10:53:15,107.0,82.0,320
2024-07-05 10:53:16,108.0,82.0,320
2024-07-05 10:53:17,108.0,82.0,320
2024-07-05 10:53:18,107.0,81.0,320
2024-07-05 10:53:19,106.0,80.0,320
2024-07-05 10:53:20,105.0,79.0,320
2024-07-05 10:53:21,105.0,79.0,320
2024-07-05 10:53:22,105.0,80.0,320
2024-07-05 10:53:23,106.0,81.0,320
2024-07-05 10:53:24,107.0,81.0,320
2024-07-05 10:53:25,108.0,82.0,324
2024-07-05 10:53:26,109.0,83.0,324
2024-07-05 10:53:27,110.0,83.0,320
2024-07-05 10:53:28,108.0,83.0,320
2024-07-05 10:53:29,108.0,82.0,320
2024-07-05 10:53:30,106.0,82.0,320
2024-07-05 10:53:31,106.0,81.0,320
2024-07-05 10:53:32,107.0,82.0,320
2024-07-05 10:53:33,107.0,81.0,320
2024-07-05 10:53:34,107.0,81.0,320
2024-07-05 10:53:35,107.0,81.0,320
2024-07-05 10:53:36,106.0,81.0,320
2024-07-05 10:53:37,106.0,80.0,320
2024-07-05 10:53:38,106.0,81.0,320
2024-07-05 10:53:39,107.0,82.0,320
2024-07-05 10:53:40,109.0,83.0,324
2024-07-05 10:53:41,106.0,83.0,324
2024-07-05 10:53:42,108.0,82.0,320
2024-07-05 10:53:43,107.0,81.0,320
2024-07-05 10:53:44,106.0,81.0,320
2024-07-05 10:53:45,105.0,80.0,320
2024-07-05 10:53:46,106.0,81.0,324
2024-07-05 10:53:47,106.0,81.0,320
2024-07-05 10:53:48,107.0,81.0,320
2024-07-05 10:53:49,107.0,81.0,324
2024-07-05 10:53:50,106.0,81.0,324
2024-07-05 10:53:51,107.0,82.0,324
2024-07-05 10:53:52,107.0,82.0,331
2024-07-05 10:53:53,108.0,82.0,327
2024-07-05 10:53:54,107.0,82.0,327
2024-07-05 10:53:55,108.0,82.0,327
2024-07-05 10:53:56,108.0,83.0,324
2024-07-05 10:53:57,109.0,83.0,327
2024-07-05 10:53:58,109.0,83.0,331
2024-07-05 10:53:59,106.0,82.0,331
2024-07-05 10:54:00,106.0,81.0,327
2024-07-05 10:54:01,107.0,81.0,327
2024-07-05 10:54:02,108.0,82.0,327
2024-07-05 10:54:03,108.0,82.0,327
2024-07-05 10:54:04,108.0,82.0,331
2024-07-05 10:54:05,107.0,81.0,331
2024-07-05 10:54:06,107.0,82.0,327
2024-07-05 10:54:07,108.0,83.0,331
2024-07-05 10:54:08,109.0,83.0,331
2024-07-05 10:54:09,109.0,84.0,331
2024-07-05 10:54:10,108.0,81.0,331
2024-07-05 10:54:11,106.0,81.0,327
2024-07-05 10:54:12,106.0,81.0,324
2024-07-05 10:54:13,105.0,81.0,331
2024-07-05 10:54:14,107.0,82.0,331
2024-07-05 10:54:15,108.0,82.0,331
2024-07-05 10:54:16,108.0,82.0,331
2024-07-05 10:54:17,108.0,82.0,334
2024-07-05 10:54:18,108.0,82.0,334
2024-07-05 10:54:19,107.0,82.0,334
2024-07-05 10:54:20,108.0,82.0,331
2024-07-05 10:54:21,108.0,81.0,334
2024-07-05 10:54:22,107.0,81.0,331
2024-07-05 10:54:23,108.0,82.0,334
2024-07-05 10:54:24,108.0,82.0,334
2024-07-05 10:54:25,106.0,81.0,334
2024-07-05 10:54:26,106.0,81.0,334
2024-07-05 10:54:27,106.0,81.0,331
2024-07-05 10:54:28,106.0,81.0,334
2024-07-05 10:54:29,106.0,81.0,334
2024-07-05 10:54:30,106.0,81.0,334
2024-07-05 10:54:31,106.0,81.0,334
2024-07-05 10:54:32,106.0,80.0,334
2024-07-05 10:54:33,106.0,80.0,334
2024-07-05 10:54:34,106.0,80.0,334
2024-07-05 10:54:35,107.0,81.0,334
2024-07-05 10:54:36,107.0,80.0,331
2024-07-05 10:54:37,106.0,80.0,334
